
 Morse potential parameters:
 De =  10.981     eV
 alpha  =  2.3256    /Angst

 Morse potential parameters:
 De =  3.6827     eV
 alpha  =  2.8098    /Angst
  Beta:   2.32562416  2.80981623 /Angst
  K:      163.266371  78.257731
  Re:     1.12829995  1.23500001 Angst
 Nmax = 19 19
       10 ->  4 ,  50197.07 ,  0.14975     ,  199.21     ,  1.89412E+13
       10 ->  5 ,  51521.27 ,  7.27072E-03 ,  194.09     ,  9.94345E+11
       10 ->  6 ,  52806.67 ,  8.23154E-02 ,  189.37     ,  1.21212E+13
       10 ->  7 ,  54053.27 ,  1.49209E-03 ,  185.00     ,  2.35646E+11
       10 ->  8 ,  55261.07 ,  6.49084E-02 ,  180.96     ,  1.09536E+13
       10 ->  9 ,  56430.07 ,  2.01497E-02 ,  177.21     ,  3.62076E+12
       10 -> 10 ,  57560.27 ,  7.84757E-03 ,  173.73     ,  1.49659E+12
       10 -> 11 ,  58651.67 ,  4.56880E-02 ,  170.50     ,  9.21813E+12
       10 -> 12 ,  59704.27 ,  3.21524E-02 ,  167.49     ,  6.84273E+12
       10 -> 13 ,  60718.07 ,  2.64210E-03 ,  164.70     ,  5.91430E+11
       10 -> 14 ,  61693.07 ,  6.64023E-03 ,  162.09     ,  1.55917E+12
       10 -> 15 ,  62629.27 ,  2.68821E-02 ,  159.67     ,  6.60382E+12
       10 -> 16 ,  63526.67 ,  3.31362E-02 ,  157.41     ,  8.49516E+12
       10 -> 17 ,  64385.27 ,  2.21284E-02 ,  155.32     ,  5.90622E+12
       10 -> 18 ,  65205.07 ,  7.56659E-03 ,  153.36     ,  2.09770E+12
       10 -> 19 ,  65986.07 ,  3.21641E-04 ,  151.55     ,  9.24119E+10
 WARNING: SUM of FCFs = 0.61939     for v"= 10
       11 ->  0 ,  42634.84 ,  1.57202E-06 ,  234.55     ,  1.21829E+08
       11 ->  1 ,  44114.24 ,  1.42396E-04 ,  226.68     ,  1.22246E+10
       11 ->  2 ,  45554.84 ,  3.92485E-03 ,  219.52     ,  3.71045E+11
       11 ->  3 ,  46956.64 ,  3.97723E-02 ,  212.96     ,  4.11786E+12
       11 ->  4 ,  48319.64 ,  0.13646     ,  206.96     ,  1.53953E+13
       11 ->  5 ,  49643.84 ,  9.20287E-02 ,  201.43     ,  1.12595E+13
       11 ->  6 ,  50929.24 ,  1.14439E-02 ,  196.35     ,  1.51174E+12
       11 ->  7 ,  52175.84 ,  7.05055E-02 ,  191.66     ,  1.00145E+13
       11 ->  8 ,  53383.64 ,  2.05859E-02 ,  187.32     ,  3.13181E+12
       11 ->  9 ,  54552.64 ,  2.27210E-02 ,  183.31     ,  3.68871E+12
       11 -> 10 ,  55682.84 ,  5.33873E-02 ,  179.59     ,  9.21727E+12
       11 -> 11 ,  56774.24 ,  7.28492E-03 ,  176.14     ,  1.33315E+12
       11 -> 12 ,  57826.84 ,  1.09072E-02 ,  172.93     ,  2.10913E+12
       11 -> 13 ,  58840.64 ,  3.95287E-02 ,  169.95     ,  8.05276E+12
       11 -> 14 ,  59815.64 ,  2.95384E-02 ,  167.18     ,  6.32166E+12
       11 -> 15 ,  60751.84 ,  5.01067E-03 ,  164.60     ,  1.12350E+12
       11 -> 16 ,  61649.24 ,  1.82782E-03 ,  162.21     ,  4.28269E+11
